molecular formula,Altamaha_PP48_000107-4_p08
C15H13O8N3,2046021.5
C13H17O11N,2916168.8
C17H17O8N,6573901.5
C16H17O7N3,2289489.5
C14H21O10N,5745492.5
C18H21O7N,4205401.5
C15H25O9N,2175328.5
C15H8O11,1569144.3
C16H12O8S,1592958.4
C16H12O10,24137860.0
C13H16O10S,2146693.3
C13H16O12,2076299.0
C17H16O9,44925072.0
C14H20O9S,4181137.3
C16H16O8N2,6117524.0
C14H20O11,2554007.0
C25H16O3,9509018.0
C18H20O8,55312540.0
C15H24O8S,4075677.3
C19H24O7,44294312.0
C20H28O6,13828276.0
C15H11O10N,2098122.8
C16H15O9N,7490006.5
C15H15O8N3,1645530.4
C13H19O11N,2759133.8
C17H19O8N,6530530.5
C16H19O7N3,1944550.4
C14H23O10N,3114985.8
C18H23O7N,2966510.8
C15H10O11,6423310.5
C16H14O8S,3459860.3
C23H10O5,2280216.3
C16H14O10,43746076.0
C24H14O4,5621540.5
C17H18O9,71369512.0
C16H18O8N2,5408554.0
C25H18O3,4738864.5
C18H22O8,79266608.0
C26H22O2,1806140.4
C19H26O7,39060288.0
C20H30O6,7533386.0
C15H13O10N,4698210.0
C16H17O9N,9647214.0
C17H21O8N,6392954.0
C18H25O7N,2059142.1
C15H12O9S,2969505.0
C15H12O11,19740070.0
C19H12O8,2207660.0
C16H16O8S,3163565.0
C16H16O10,71468464.0
C15H16O9N2,4889526.5
C20H16O7,2504632.0
C17H20O9,104416704.0
C16H20O8N2,4130242.8
C21H20O6,2304708.0
C18H24O8,70190536.0
C19H28O7,18212312.0
C20H32O6,2598371.3
C15H15O10N,5858044.5
C16H19O9N,7683848.5
C17H23O8N,4528916.5
C18H27O7N,1664800.6
C14H10O12,1985078.9
C18H10O9,3174460.0
C15H14O9S,3884093.0
C15H14O11,38946884.0
C19H14O8,4757576.0
C16H18O8S,4337737.0
C16H18O10,90130512.0
C15H18O9N2,2788434.8
C20H18O7,3564628.3
C17H22O7S,2866773.3
C17H22O9,78989400.0
C28H18O,2221662.5
C21H22O6,3313760.3
C18H26O8,30214248.0
C19H30O7,5171315.5
C14H13O11N,1728910.4
C18H13O8N,1834899.4
C15H17O10N,6435226.5
C16H21O9N,5963174.5
C17H25O8N,3560370.8
C14H12O10S,1596881.0
C14H12O12,6078167.0
C18H12O9,6892252.0
C15H16O9S,3984093.0
C15H16O11,48810724.0
C19H16O8,8551144.0
C16H20O8S,3728105.3
C16H20O10,64391920.0
C27H16O2,4244210.5
C20H20O7,6424308.5
C17H24O7S,2796789.5
C17H24O9,32254716.0
C21H24O6,4295424.5
C18H28O8,8131335.5
C22H28O5,1944076.6
C19H32O7,1662995.8
C17H11O9N,1498409.6
C14H15O11N,2624560.5
C18H15O8N,3701813.8
C15H19O10N,5591101.0
C19H19O7N,1967938.0
C16H23O9N,5030985.0
C17H27O8N,2342485.3
C17H10O10,5361012.5
C14H14O10S,2746229.5
C14H14O12,13886844.0
C25H10O4,1940350.9
C18H14O9,15105409.0
C15H18O9S,4990338.0
C15H18O11,35384712.0
C12H22O11S,1584008.9
C19H18O8,17636750.0
C16H22O8S,4267406.0
C16H22O10,25562516.0
C27H18O2,6778263.5
C20H22O7,13194649.0
C17H26O9,9180576.0
C21H26O6,6925733.5
C18H30O8,2405292.8
C22H30O5,1910449.8
C17H13O9N,4124368.8
C16H13O8N3,1990100.6
C14H17O11N,3049176.0
C18H17O8N,4391645.0
C15H21O10N,6493924.5
C19H21O7N,2137321.5
C16H25O9N,4554480.5
C24H8O5,1785116.6
C17H12O10,16175135.0
C14H16O10S,3196959.5
C14H16O12,10217510.0
C18H16O9,29315114.0
C15H20O9S,6091820.0
C15H20O11,12484658.0
C26H16O3,8087605.5
C19H20O8,31830072.0
C16H24O8S,3798072.3
C16H24O10,6282302.5
C20H24O7,23547972.0
C17H28O9,1741386.8
C21H28O6,7327824.0
C22H32O5,1646428.3
C16H11O10N,2590577.5
C13H15O12N,1590648.6
C17H15O9N,6248830.0
C16H15O8N3,2456449.8
C14H19O11N,4190597.0
C18H19O8N,4789642.0
C15H23O10N,5014929.5
C19H23O7N,2973590.8
C16H27O9N,2117021.8
C18H35O5NS,1754544.6
C16H10O11,6070978.0
C17H14O8S,2217672.5
C24H10O5,3017420.5
C17H14O10,37065424.0
C14H18O10S,3134159.5
C14H18O12,2710229.8
C18H18O9,49050332.0
C15H22O9S,5147356.0
C26H18O3,8561381.0
C19H22O8,58331880.0
C20H26O7,34149108.0
C21H30O6,5877504.5
C16H13O10N,5288996.5
C13H17O12N,2423851.8
C17H17O9N,8739889.0
C16H17O8N3,2373429.0
C14H21O11N,4309048.5
C18H21O8N,5919805.5
C15H25O10N,2772549.0
C19H25O7N,2385482.3
C16H12O11,22627704.0
C17H16O8S,3396990.8
C24H12O5,3410307.0
C17H16O10,61232516.0
C14H20O10S,2966918.0
C25H16O4,6153616.0
C18H20O9,89036176.0
C19H24O8,81499552.0
C27H24O2,3171753.0
C20H28O7,27801002.0
C21H32O6,3133879.5
C16H15O10N,8416991.0
C13H19O12N,1709286.0
C17H19O9N,9697003.0
C16H19O8N3,2459887.3
C14H23O11N,2317042.8
C18H23O8N,5392120.0
C19H27O7N,1793028.8
C15H10O12,3532329.5
C16H14O9S,3939376.0
C16H14O11,49879096.0
C20H14O8,3251771.5
C17H18O8S,3667004.8
C17H18O10,101242944.0
C16H18O9N2,5436487.0
C18H22O9,126834768.0
C19H26O8,66541660.0
C20H30O7,14116969.0
C18H38O6S,3755127.3
C15H13O11N,3277203.8
C19H13O8N,1711001.0
C16H17O10N,8657312.0
C17H21O9N,9050541.0
C18H25O8N,4275642.0
C15H12O10S,2477289.0
C15H12O12,12831471.0
C19H12O9,5613300.5
C16H16O9S,5808885.5
C16H16O11,79305472.0
C15H16O10N2,3748608.0
C20H16O8,6443777.5
C17H20O8S,4795138.5
C17H20O10,123951880.0
C16H20O9N2,4635405.0
C21H20O7,4983566.5
C18H24O7S,2510095.5
C18H24O9,86596376.0
C29H20O,2736409.3
C22H24O6,2472731.3
C19H28O6S,1647900.3
C19H28O8,26434338.0
C20H32O7,5008175.5
C15H15O11N,5726301.5
C19H15O8N,2520675.0
C16H19O10N,9665643.0
C17H23O9N,6529143.5
C18H27O8N,3973252.5
C18H10O10,4072885.8
C15H14O10S,3984823.0
C15H14O12,28319166.0
C26H10O4,2231744.8
C19H14O9,10220995.0
C16H18O9S,4965828.0
C18H14O8N2,2540486.8
C16H18O11,76438984.0
C27H14O3,3980238.0
C20H18O8,11482576.0
C17H22O8S,4162001.0
C17H22O10,72392152.0
C28H18O2,6016475.0
C21H22O7,7456221.0
C18H26O9,29294052.0
C22H26O6,3844586.0
C19H30O8,6665713.5
C23H30O5,1940471.0
C18H13O9N,2988840.8
C15H17O11N,5377840.5
C19H17O8N,2880310.0
C16H21O10N,7880509.5
C20H21O7N,2004035.1
C17H25O9N,6836043.0
C18H29O8N,2700632.0
C14H12O13,1579655.5
C18H12O10,11092109.0
C15H16O10S,4838542.5
C15H16O12,30498964.0
C26H12O4,4378776.5
C19H16O9,16543898.0
C16H20O9S,4767899.5
C16H20O11,39755940.0
C27H16O3,7493797.5
C20H20O8,17203368.0
C17H24O8S,3615912.8
C17H24O10,22810800.0
C28H20O2,8024243.0
C21H24O7,12791989.0
C18H28O7S,1560758.0
C18H28O9,5976252.5
C29H24O,4146368.0
C22H28O6,5327042.0
C19H32O8,1885385.9
C17H11O10N,2066424.0
C14H15O12N,2308095.8
C18H15O9N,4442629.5
C15H19O11N,5585421.0
C19H19O8N,3454994.5
C16H23O10N,6904346.5
C20H23O7N,1943327.9
C17H27O9N,3797543.8
C20H27O3N3S,1644330.6
C17H10O11,4533089.0
C14H14O11S,2230626.3
C14H14O13,3515240.8
C25H10O5,2517356.5
C18H14O10,23294830.0
C15H18O10S,3751791.8
C15H18O12,13562742.0
C26H14O4,6454138.0
C19H18O9,28959612.0
C16H22O9S,4484989.0
C16H22O11,12174212.0
C27H18O3,8758151.0
C20H22O8,28083082.0
C17H26O8S,2258826.5
C17H26O10,5018513.0
C28H22O2,5774228.5
C21H26O7,16909206.0
C22H30O6,5501860.0
C17H13O10N,4307166.5
C14H17O12N,2647270.3
C18H17O9N,5614828.0
C17H17O8N3,2222320.3
C15H21O11N,5937396.0
C19H21O8N,4639993.5
C16H25O10N,4076801.3
C20H25O7N,2155783.0
C17H29O9N,1626382.8
C17H12O9S,1863750.1
C17H12O11,15504973.0
C14H16O11S,1805902.0
C18H16O8S,2185811.8
C25H12O5,3575384.3
C18H16O10,36226652.0
C15H20O10S,4145755.8
C15H20O12,4284002.5
C26H16O4,8492646.0
C19H20O9,43828840.0
C16H24O9S,3384937.3
C16H24O11,2596975.8
C20H24O8,42968692.0
C28H24O2,2947201.0
C21H28O7,18663044.0
C22H32O6,3369616.8
C17H15O10N,6086608.0
C16H15O9N3,1627860.0
C14H19O12N,2282455.8
C18H19O9N,5729245.5
C17H19O8N3,1973729.8
C15H23O11N,3415525.5
C19H23O8N,4084715.3
C16H27O10N,1752563.0
C20H27O7N,1719032.9
C16H10O12,2874166.0
C17H14O9S,2626877.0
C17H14O11,30648644.0
C18H18O8S,2302282.8
C18H18O10,50948432.0
C26H18O4,6090077.5
C19H22O9,68807008.0
C27H22O3,2595179.0
C20H26O8,45664620.0
C21H30O7,11012475.0
C22H34O6,1559944.6
C16H13O11N,3124926.5
C17H17O10N,6730444.5
C16H17O9N3,1552336.8
C18H21O9N,6036186.5
C15H25O11N,2170082.5
C19H25O8N,3094760.3
C16H29O10N,1601520.4
C16H12O12,11213880.0
C20H12O9,2730045.3
C17H16O9S,3120190.8
C17H16O11,50203716.0
C18H20O8S,2555980.8
C18H20O10,82357328.0
C19H24O9,79588448.0
C27H24O3,1673325.4
C20H28O8,30862448.0
C21H32O7,5188733.5
C19H40O6S,3200140.8
C16H15O11N,4677061.0
C17H19O10N,8072659.5
C18H23O9N,7149025.5
C19H27O8N,2525679.5
C19H10O10,2261050.5
C16H14O10S,3633979.8
C16H14O12,30437186.0
C20H14O9,5582664.5
C17H18O9S,4304714.0
C17H18O11,72462160.0
C16H18O10N2,2989397.0
C21H18O8,4737878.5
C18H22O8S,2833240.0
C18H22O10,93138784.0
C22H22O7,3569509.0
C19H26O7S,2209126.3
C19H26O9,52588396.0
C20H30O8,13692795.0
C21H34O7,1768329.4
C18H38O7S,5285770.5
C15H13O12N,1650374.4
C19H13O9N,2433740.3
C16H17O11N,6556884.5
C20H17O8N,2147034.5
C17H21O10N,8949987.0
C18H25O9N,5885169.0
C19H29O8N,1948927.3
C15H12O11S,2111552.5
C15H12O13,4448839.5
C19H12O10,7795277.5
C16H16O10S,4655694.5
C16H16O12,48157268.0
C27H12O4,2235481.5
C20H16O9,10457692.0
C17H20O9S,4830813.0
C17H20O11,72315488.0
C21H20O8,8170090.0
C18H24O8S,3145323.3
C18H24O10,55767668.0
C22H24O7,5705336.0
C19H28O7S,2357881.5
C19H28O9,18297472.0
C23H28O6,3017350.5
C20H32O8,4537999.0
C18H11O10N,2215892.5
C15H15O12N,2904540.8
C19H15O9N,3667426.8
C18H15O8N3,1694695.1
C16H19O11N,7760875.0
C20H19O8N,2383857.0
C17H23O10N,8981497.0
C16H23O9N3,1569021.8
C18H27O9N,5246983.5
C18H10O11,4476248.5
C15H14O11S,2582361.5
C15H14O13,11189601.0
C26H10O5,1877092.4
C19H14O10,15713639.0
C16H18O10S,4162920.0
C16H18O12,41137520.0
C27H14O4,5421427.0
C20H18O9,19162486.0
C17H22O9S,4812150.0
C17H22O11,36541820.0
C21H22O8,15721859.0
C18H26O8S,3426692.8
C18H26O10,18253196.0
C29H22O2,7607695.5
C22H26O7,10098066.0
C19H30O7S,1692050.9
C19H30O9,5228954.0
C23H30O6,4442528.0
C18H13O10N,3868400.0
C15H17O12N,3317496.5
C19H17O9N,4274942.5
C18H17O8N3,2180099.0
C16H21O11N,6512391.0
C20H21O8N,2722061.0
C19H21O7N3,1740817.4
C17H25O10N,7798549.5
C21H25O7N,1926427.4
C18H29O9N,3756835.8
C21H29O3N3S,1571367.1
C18H12O9S,1572719.0
C18H12O11,12847222.0
C15H16O11S,2451831.5
C15H16O13,10811519.0
C26H12O5,3443842.3
C19H16O10,28506244.0
C16H20O10S,4828294.0
C16H20O12,18040972.0
C27H16O4,9523345.0
C20H20O9,31307924.0
C17H24O9S,3886228.3
C17H24O11,10653851.0
C28H20O3,10631327.0
C21H24O8,27130018.0
C18H28O8S,1881250.8
C18H28O10,4122794.0
C22H28O7,15120560.0
C19H32O9,1767608.3
C23H32O6,4048062.5
C17H11O11N,1608193.5
C18H15O10N,6086160.0
C17H15O9N3,1888788.4
C15H19O12N,4189720.3
C19H19O9N,5841438.5
C19H23O3N3S2,2272035.0
C16H23O11N,6978086.5
C20H23O8N,3602988.8
C17H27O10N,4441653.0
C17H10O12,3076488.8
C18H14O9S,2075536.3
C25H10O6,2208149.0
C18H14O11,31153048.0
C15H18O11S,2484632.8
C15H18O13,5057439.5
C26H14O5,6470563.5
C19H18O10,47315876.0
C16H22O10S,4383655.0
C16H22O12,4192174.3
C27H18O4,11324338.0
C20H22O9,52411316.0
C17H26O9S,2956213.5
C21H26O8,41368516.0
C22H30O7,15350737.0
C23H34O6,2772959.8
C17H13O11N,4359459.5
C14H17O13N,1812267.9
C18H17O10N,8932658.0
C17H17O9N3,2329142.8
C15H21O12N,4723002.5
C19H21O9N,7048512.5
C16H25O11N,3916105.0
C20H25O8N,3938639.0
C17H29O10N,2382679.5
C17H12O12,13835948.0
C18H16O9S,3111603.0
C25H12O6,2462392.0
C18H16O11,52313788.0
C15H20O11S,2437307.3
C19H20O10,72695496.0
C16H24O10S,3270345.8
C27H20O4,6966997.0
C20H24O9,79036120.0
C21H28O8,40681188.0
C22H32O7,9623284.0
C17H15O11N,6416454.5
C18H19O10N,8626261.0
C17H19O9N3,1964633.4
C15H23O12N,2059101.5
C19H23O9N,6834275.5
C16H27O11N,2565228.0
C20H27O8N,3063922.0
C17H14O10S,3400135.3
C17H14O12,31433166.0
C21H14O9,3333588.5
C18H18O9S,4551126.0
C18H18O11,67060188.0
C22H18O8,4074979.0
C19H22O8S,2809316.3
C19H22O10,99451368.0
C20H26O7S,1900530.6
C20H26O9,71647736.0
C21H30O8,20304392.0
C22H34O7,3260950.8
C28H42O2,1627450.0
C16H13O12N,2449754.5
C17H17O11N,6849385.0
C18H21O10N,8651639.0
C17H21O9N3,1746939.8
C19H25O9N,4774790.0
C20H29O8N,2077076.3
C16H12O13,5833953.5
C20H12O10,4459751.5
C17H16O10S,4586728.5
C17H16O12,46318832.0
C21H16O9,5517558.0
C18H20O9S,3600631.3
C18H20O11,76236032.0
C17H20O10N2,3960066.8
C22H20O8,4774148.5
C19H24O10,81167632.0
C30H20O2,3406096.5
C23H24O7,2861330.8
C20H28O9,33064220.0
C24H28O6,1917217.1
C21H32O8,6632745.5
C16H15O12N,3247226.5
C20H15O9N,2434176.5
C17H19O11N,7022217.0
C18H23O10N,7614103.0
C19H27O9N,4565669.5
C19H10O11,3393527.5
C16H14O11S,2694648.8
C16H14O13,15067136.0
C20H14O10,9345030.0
C17H18O10S,4622343.0
C17H18O12,53168144.0
C21H18O9,9017364.0
C18H22O9S,3567637.5
C18H22O11,60033052.0
C22H22O8,7229474.5
C19H26O8S,2586147.8
C19H26O10,36849708.0
C30H22O2,3985454.8
C23H26O7,4860977.0
C20H30O7S,1981490.1
C20H30O9,12058681.0
C24H30O6,2058815.3
C19H13O10N,2811278.3
C16H17O12N,4052374.8
C20H17O9N,2084252.6
C20H21O3N3S2,1998817.4
C17H21O11N,7420325.0
C18H25O10N,5978547.5
C19H29O9N,2986433.5
C19H12O11,8344337.0
C16H16O11S,2625298.5
C16H16O13,20560666.0
C27H12O5,1944349.3
C20H16O10,14867231.0
C17H20O10S,3287328.8
C17H20O12,34007848.0
C28H16O4,5246763.5
C21H20O9,13929262.0
C18H24O9S,3931951.0
C18H24O11,25258806.0
C29H20O3,7828282.0
C22H24O8,11092796.0
C19H28O8S,2688829.3
C19H28O10,12012356.0
C23H28O7,6515530.5
C20H32O7S,1642827.5
C20H32O9,3709778.5
C24H32O6,1923416.5
C21H11O5N3S,1844890.3
C19H15O10N,3469989.3
C16H19O12N,3833005.5
C20H19O9N,3486899.5
C19H19O8N3,2108343.8
C17H23O11N,7197883.5
C18H27O10N,4573386.0
C25H27ON3S,1662163.1
C18H10O12,2385942.8
C15H14O14,1996319.0
C26H10O6,1787426.8
C19H14O11,15498789.0
C16H18O11S,2802726.3
C16H18O13,13532717.0
C27H14O5,4279857.0
C20H18O10,22969908.0
C17H22O10S,3575348.3
C17H22O12,13315643.0
C28H18O4,8635967.0
C21H22O9,21896770.0
C18H26O9S,3124290.5
C18H26O11,6614601.5
C22H26O8,17296976.0
C19H30O10,2260055.5
C23H30O7,7456349.5
C20H34O9,2380389.5
C24H34O6,2415211.8
C18H13O11N,2397095.0
C19H17O10N,4218805.0
C18H17O9N3,1735865.5
C16H21O12N,4394941.5
C20H21O9N,4034499.3
C19H21O8N3,1647047.5
C17H25O11N,5253067.5
C21H25O8N,2067921.3
C18H29O10N,2500057.5
C17H8O9S2,3767559.3
C18H12O12,8511779.0
C15H16O14,2064170.9
C26H12O6,1884462.6
C19H16O11,24854832.0
C16H20O11S,2709298.0
C16H20O13,4361529.0
C27H16O5,5480764.5
C20H20O10,30912830.0
C17H24O10S,3480896.0
C17H24O12,3375431.0
C21H24O9,32346444.0
C22H28O8,22421850.0
C23H32O7,6812009.0
C18H15O11N,4184750.8
C17H15O10N3,1668786.9
C19H19O10N,5225148.5
C16H23O12N,3257540.5
C20H23O9N,3771082.5
C17H27O11N,3093202.5
C22H31O3NS2,1873112.4
C18H14O10S,2015518.9
C18H14O12,19674150.0
C19H18O9S,1788460.8
C27H18OS2,3281969.5
C19H18O11,37540916.0
C20H22O10,47592512.0
C21H26O9,43668560.0
C27H22O3N2,9872465.0
C22H30O8,19928156.0
C23H34O7,4190314.8
C20H38O7S,12973164.0
C17H13O12N,2251166.3
C18H17O11N,5203372.0
C15H21O13N,1846452.0
C19H21O10N,6567354.0
C18H21O9N3,1615037.9
C16H25O12N,2005953.8
C20H25O9N,4307399.5
C21H33O6N3,2214375.3
C17H12O13,5715728.0
C18H16O10S,2449687.0
C18H16O12,35288860.0
C19H20O9S,2992420.5
C19H20O11,55744300.0
C19H24O5N2S2,4518191.5
C27H20O5,3489590.8
C20H24O10,69867320.0
C21H28O9,37664584.0
C22H32O8,9961300.0
C23H36O7,2023265.6
C17H15O12N,3406992.5
C18H19O11N,7684254.0
C17H19O10N3,1652386.0
C19H23O10N,6421675.5
C20H27O9N,4354233.0
C21H31O8N,1846470.5
C17H14O13,16198140.0
C21H14O10,4865537.5
C18H18O10S,3662338.5
C18H18O12,51878408.0
C22H18O9,5171727.0
C19H22O9S,3142160.0
C19H22O11,74553880.0
C19H26O5N2S2,3448346.8
C23H22O8,3567132.3
C20H26O8S,2601501.3
C20H26O10,60430884.0
C21H30O9,20630066.0
C22H34O8,3429950.8
C20H42O7S,2147917.3
C20H13O10N,2393965.5
C17H17O12N,4704117.5
C21H17O9N,2201466.8
C18H21O11N,7371650.5
C19H25O10N,6304656.0
C20H29O9N,3410845.0
C16H12O14,2689228.5
C20H12O11,6334674.0
C17H16O11S,3073235.3
C17H16O13,30792922.0
C21H16O10,9141471.0
C18H20O10S,4402400.5
C18H20O12,60398824.0
C22H20O9,9321708.0
C19H24O9S,3974381.5
C19H24O11,57695476.0
C23H24O8,6206713.5
C20H28O8S,3241210.5
C20H28O10,29613312.0
C24H28O7,3392774.5
C21H32O9,7095566.0
C25H32O6,1893139.4
C16H15O13N,1843262.4
C20H15O10N,2701891.8
C17H19O12N,6138443.5
C21H19O9N,2891344.8
C18H23O11N,7822936.5
C21H23O5N3S,10366555.0
C25H23O2N3S,1725536.6
C19H27O10N,5800549.5
C20H31O9N,2906738.3
C19H10O12,1923475.8
C16H14O12S,1739924.9
C16H14O14,5997467.0
C20H14O11,13070241.0
C17H18O11S,4286369.5
C17H18O13,32726952.0
C21H18O10,15552429.0
C18H22O10S,4112302.5
C18H22O12,38420404.0
C22H22O9,14729146.0
C19H26O9S,4030395.3
C19H26O11,24272834.0
C23H26O8,11022279.0
C20H30O8S,3026888.0
C20H30O10,9285582.0
C24H30O7,5480404.0
C21H34O9,2210267.3
C25H34O6,1773024.8
C19H13O11N,2754813.0
C16H17O13N,2653444.5
C20H17O10N,3739913.8
C23H17O4N3S,3802380.8
C19H17O9N3,2267149.8
C17H21O12N,5720337.0
C21H21O9N,2753814.5
C21H25O3N3S2,1857562.4
C18H25O11N,7350557.5
C22H25O8N,2052899.0
C19H29O10N,4349226.5
C20H33O9N,1810999.0
C19H12O12,7858769.5
C16H16O12S,2358866.5
C16H16O14,7821912.5
C28H16OS2,2437212.0
C20H16O11,22581854.0
C17H20O11S,4182623.0
C17H20O13,18063974.0
C21H20O10,26288746.0
C18H24O10S,3922539.5
C18H24O12,13582962.0
C22H24O9,23016054.0
C19H28O9S,3417720.0
C19H28O11,6589054.0
C23H28O8,16380547.0
C20H32O8S,2110596.5
C20H32O10,2519690.8
C31H28O2,1641614.0
C24H32O7,7406224.0
C18H15O8N3S,1806767.0
C19H15O11N,4316081.5
C16H19O13N,3880888.8
C20H19O10N,5823422.0
C20H23O4N3S2,2012865.6
C17H23O12N,6491077.0
C21H23O9N,3735498.0
C18H27O11N,5810129.0
C21H27O5N3S,1932244.0
C22H27O8N,2697174.5
C19H31O10N,1608413.6
C19H14O12,20002044.0
C16H18O14,4910339.5
C27H14O6,4175110.8
C20H18O11,34841864.0
C17H22O11S,3500809.8
C17H22O13,6528271.5
C28H18O5,8875283.0
C21H22O10,37987604.0
C18H26O10S,3658517.8
C18H26O12,3561755.8
C22H26O9,38855968.0
C19H30O9S,2878754.0
C23H30O8,20825390.0
C24H34O7,6446393.0
C18H13O12N,2158150.3
C19H17O11N,6452818.5
C16H21O13N,3080281.3
C20H21O10N,6027870.5
C19H21O9N3,2506338.0
C17H25O12N,4729445.0
C21H25O9N,4396650.5
C24H25O3N3S,7753325.0
C18H29O11N,2857585.3
C18H12O13,6858631.5
C19H16O10S,2962317.5
C19H16O12,34613140.0
C20H20O9S,3453337.3
C28H20OS2,5235613.5
C20H20O11,46229408.0
C21H24O10,58976172.0
C29H24O4,4014004.8
C22H28O9,43542456.0
C23H32O8,15103938.0
C24H36O7,3262414.0
C18H15O12N,3825874.8
C19H19O11N,6318302.5
C22H19O5N3S,9068769.0
C16H23O13N,2328549.0
C20H23O10N,6557930.0
C17H27O12N,2292464.5
C21H27O9N,4401397.5
C16H10O9N2S2,1993205.9
C18H14O13,16939530.0
C22H14O10,3195917.8
C19H18O10S,2925583.0
C19H18O12,44648980.0
C20H22O9S,3351066.0
C20H22O11,61794848.0
C21H26O10,63089196.0
C22H30O9,29944374.0
C23H34O8,7524930.0
C24H38O7,1723981.3
C20H13O7N3S,3061567.8
C18H17O12N,5679944.5
C19H21O11N,5994323.5
C20H25O10N,5764958.5
C21H29O9N,3711849.8
C25H33O2N3S,1666167.5
C21H12O11,3838060.8
C18H16O11S,3345517.8
C18H16O13,27159668.0
C22H16O10,5953656.0
C19H20O10S,3083384.8
C19H20O12,51702912.0
C23H20O9,5209218.5
C20H24O9S,2932355.8
C20H24O11,64646280.0
C31H20O3,2695820.0
C24H24O8,3001997.5
C21H28O8S,1794190.6
C21H28O10,40832148.0
C22H32O9,13151391.0
C23H36O8,2175657.8
C21H44O7S,1916853.8
C17H15O13N,2515355.3
C21H15O10N,2069919.9
C18H19O12N,5066150.0
C22H19O9N,1764266.6
C19H23O11N,6215089.0
C20H27O10N,6151611.5
C21H31O9N,2785222.3
C17H14O14,7284410.0
C21H14O11,7333566.5
C18H18O11S,3154623.3
C18H18O13,35638980.0
C22H18O10,8842953.0
C19H22O10S,3705034.0
C19H22O12,48393936.0
C23H22O9,7296723.5
C20H26O9S,2759380.3
C20H26O11,39587544.0
C24H26O8,4264670.0
C21H30O8S,2013406.8
C21H30O10,15990500.0
C32H26O2,2499302.8
C25H30O7,2809576.3
C22H34O9,4120302.3
C20H42O8S,2461433.8
C20H13O11N,2142681.8
C17H17O13N,2515423.8
C21H17O10N,2771428.0
C18H21O12N,5616618.0
C22H21O9N,2414574.3
C19H25O11N,6521844.0
C20H29O10N,4117502.5
C20H12O12,5186795.5
C17H16O14,12534001.0
C21H16O11,11249909.0
C18H20O11S,2819318.5
C18H20O13,27242748.0
C29H16O5,3175678.0
C22H20O10,12349695.0
C19H24O10S,3600640.3
C19H24O12,25637126.0
C23H24O9,10313993.0
C20H28O9S,3000586.3
C20H28O11,15360271.0
C24H28O8,7428371.5
C21H32O10,5099801.0
C25H32O7,4255005.5
C22H36O9,1693219.1
C20H15O11N,2805251.3
C17H19O13N,3121672.8
C20H19O7N3S,4103691.0
C21H19O10N,3840525.0
C18H23O12N,5243410.5
C21H23O6N3S,5016085.0
C22H23O9N,1734678.6
C25H23O3N3S,1917976.9
C19H27O11N,5261852.5
C20H31O10N,2633254.0
C20H14O12,9368327.0
C17H18O12S,1733383.9
C17H18O14,9583373.0
C29H18OS2,2677519.0
C21H18O11,14181136.0
C18H22O11S,2684689.3
C18H22O13,11172630.0
C29H18O5,4452120.5
C22H22O10,14131994.0
C19H26O10S,2734362.8
C19H26O12,7529247.5
C23H26O9,13300515.0
C20H30O11,3227433.0
C24H30O8,8960813.0
C25H34O7,2884918.3
C20H17O11N,3728399.8
C17H21O13N,2483221.3
C21H21O10N,2687513.0
C21H25O4N3S2,1824028.0
C18H25O12N,4918302.5
C23H29O4NS2,2611234.3
C25H25O3N3S,4125732.3
C19H29O11N,3530791.5
C26H29O2N3S,2644525.5
C19H12O13,4338940.5
C20H16O10S,1777664.9
C20H16O12,18801926.0
C17H20O14,5048586.5
C29H20OS2,3792140.8
C21H20O11,23131406.0
C18H24O11S,3298575.0
C18H24O13,4351251.5
C22H24O10,25957656.0
C19H28O10S,2566423.8
C28H20O4N2,3247384.3
C19H28O12,1749276.3
C23H28O9,21153056.0
C24H32O8,10945833.0
C25H36O7,2513714.0
C19H15O12N,2814454.5
C20H19O11N,4351487.5
C23H19O5N3S,5329409.0
C19H19O10N3,1821697.9
C17H23O13N,2629124.3
C21H23O10N,3237384.0
C18H27O12N,2872333.0
C22H27O9N,2392592.8
C25H27O3N3S,4941330.5
C19H31O11N,1795349.6
C19H14O13,11519711.0
C28H18O2S2,1965285.8
C20H18O12,26613480.0
C29H22OS2,3870446.3
C21H22O11,33150704.0
C29H22O5,3720950.8
C22H26O10,37017336.0
C28H22O4N2,2405625.0
C23H30O9,22456064.0
C24H34O8,7237385.0
C19H17O12N,3699659.3
C20H21O11N,5031891.5
C23H21O5N3S,6975445.0
C17H25O13N,1948888.1
C21H25O10N,4262875.5
C22H29O9N,2301412.0
C18H12O14,2118814.8
C22H12O11,2293410.3
C19H16O11S,2096546.9
C30H12O3S,2055076.9
C19H16O13,22173862.0
C20H20O10S,2064554.9
C20H20O12,35887280.0
C21H24O11,44636344.0
C22H28O10,39254208.0
C23H32O9,15411399.0
C24H36O8,4000974.8
C18H15O13N,1923455.1
C19H19O12N,4016519.0
C20H23O11N,4878735.0
C23H23O5N3S,9777553.0
C21H27O10N,3956118.5
C24H27O4N3S,8483224.0
C22H31O9N,2536862.3
C25H31O3N3S,3919264.0
C18H14O14,6865487.5
C22H14O11,4456019.0
C19H18O11S,2213971.5
C19H18O13,31947352.0
C23H18O10,5131866.5
C20H22O10S,2646619.3
C20H22O12,46348896.0
C24H22O9,3384674.0
C21H26O11,45480552.0
C25H26O8,2471529.8
C22H30O8S,1786474.4
C22H30O10,26827374.0
